status,symbol,current_price,setup,scenario,scenario_label,option_contract,bias,side,timeframe,pattern,zone_type,zone_top,zone_bottom,trigger_level,confirmation_level,invalidation_level,distance_pct,freshness,freshness_label,tests,departure_atr,departure_grade,departure_volume_ratio,departure_body_vs_base_body,volume_grade,quality_score,target,estimated_rr,target_rr_raw,target_quality,target_level,target_reject_reason,target_rr_range,target_ladder,target_1_zone,target_1_rr,target_1_freshness,target_1_tests,target_1_role,target_2_zone,target_2_rr,target_2_freshness,target_2_tests,target_2_role,target_3_zone,target_3_rr,target_3_freshness,target_3_tests,target_3_role,intervening_zone_count,nearest_obstacle_zone,target_selection_reason,grade,confluence_count,confluence_timeframes,merged_from,primary_timeframe,closest_demand_bottom,closest_demand_top,closest_demand_timeframe,closest_demand_relation,distance_to_demand_pct,closest_supply_bottom,closest_supply_top,closest_supply_timeframe,closest_supply_relation,distance_to_supply_pct,price_position_status,current_price_as_of,structure_bias_5m,structure_detail_5m,last_swing_high_5m,prior_swing_high_5m,last_swing_low_5m,prior_swing_low_5m,structure_bias_15m,structure_detail_15m,last_swing_high_15m,prior_swing_high_15m,last_swing_low_15m,prior_swing_low_15m,structure_bias_1d,structure_detail_1d,last_swing_high_1d,prior_swing_high_1d,last_swing_low_1d,prior_swing_low_1d,structure_alignment,price_structure_bias,structure_trade_alignment,latest_price_session,latest_price_time,prior_rth_close,gap_abs,gap_pct,gap_direction,gap_size_bucket,recent_move_direction,recent_move_pct,recent_move_strength,price_vs_9ema,price_vs_vwap,ema9,session_vwap,volume_ratio_recent,volume_state,vpa_state,current_price_session,snapshot_context_time,snapshot_context_type,gap_zone_context,zone_thesis,zone_movement_state,historical_zone_tendency,historical_reaction_score,observation_score,observation_reason,watch_for,movement_watchlist_bucket,rejection_reasons,setup_quality_score,setup_quality_grade,rr_tier,rr_tier_class,rr_range_summary,final_eligible,watchlist_bucket,scenario_status,confirmation_needed
Future,AAPL,267.1,Supply Zone Breakout,supply_break,Supply Breakout / Continuation — Calls,Calls,Bullish,long,1D,DBD/RBD,supply,279.67,277.89,279.67,279.67,277.89,4.71,fresh,Fresh / untested (0 tests),0,-0.82,Weak,1.17,15.89,Average,8.49,"1D supply @ 272.81 (RR 3.21, one_test, tests 1, quality 9.7)",3.21,3.21,9.69,272.81,,1:3.21,"T1: 1D supply @ 272.81 (RR 3.21, one_test, tests 1, quality 9.7)","1D supply @ 272.81 (RR 3.21, one_test, tests 1, quality 9.7)",3.21,one_test,1.0,hard_target,,,,,,,,,,,0,,t1_nearest_unbroken_opposing_zone,A,2,1D,1D supply 277.90-279.22 RBD; 1D supply 277.89-279.67 DBD,1D,258.01,262.82,1D,below_price,1.6,272.81,274.08,1D,above_price,2.14,between_nearest_demand_and_supply,2026-01-06T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-06 08:00 AM EST,267.26,-0.16,-0.06,Flat / no meaningful gap,flat,Sideways,0.206,sideways,above_9ema,above_vwap,267.058,267.087,2.663,high_volume,volume_expansion_with_direction,Premarket,2026-01-06T08:00:00-05:00,preopen,no_meaningful_gap,Supply Breakout Watch,below_supply_no_trigger,"Supply history: rejects 50%, breaks 33% (6 tests)",-3.33,58.7,"structure mixed; volume expansion; Supply history: rejects 50%, breaks 33% (6 tests)","Watch for a strong RTH close above supply, opening-volume confirmation, and hold/retest above the zone.",Developing movement watch,eligible_pre_grade,8.566,A,Strong 1:2.5–1:3.99,rr-strong,T1 1:3.21 (Strong 1:2.5–1:3.99); range 1:3.21–1:3.21,True,Final / Actionable,Ready: wait for 5M trigger,Calls: 5M close above supply; hold/retest above zone; volume expands on break or continuation; above 9EMA/VWAP; higher-high or higher-low structure
Future,CRWD,456.7,Demand Zone Breakdown,demand_break,Demand Breakdown / Continuation — Puts,Puts,Bearish,short,1D,RBR,demand,444.98,434.8,434.8,434.8,444.98,4.8,fresh,Fresh / untested (0 tests),0,0.04,Weak,1.15,2.78,Average,7.69,"1D demand @ 417.58 (RR 3.84, fresh, tests 0, quality 13.6)",3.84,3.84,13.56,417.58,,1:3.84–1:4.27,"T1: 1D demand @ 417.58 (RR 3.84, fresh, tests 0, quality 13.6) | T2: 1D demand @ 413.20 (RR 4.27, fresh, tests 0, quality 12.9)","1D demand @ 417.58 (RR 3.84, fresh, tests 0, quality 13.6)",3.84,fresh,0.0,hard_target,"1D demand @ 413.20 (RR 4.27, fresh, tests 0, quality 12.9)",4.27,fresh,0.0,hard_target,,,,,,1,,t1_nearest_unbroken_opposing_zone,A,2,1D,1D demand 434.80-444.98 RBR; 1D demand 435.00-436.10 RBR,1D,434.8,444.98,1D,below_price,2.57,475.63,478.12,1D,above_price,4.14,between_nearest_demand_and_supply,2026-01-06T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-06 08:00 AM EST,456.58,0.12,0.026,Flat / no meaningful gap,flat,Sideways,-0.02,sideways,below_9ema,above_vwap,456.802,456.342,2.968,high_volume,high_volume,Premarket,2026-01-06T08:00:00-05:00,preopen,no_meaningful_gap,Demand Breakdown Watch,above_demand_no_trigger,"Demand history: holds 14%, breaks 71% (7 tests)",11.43,61.4,"structure mixed; Demand history: holds 14%, breaks 71% (7 tests)","Watch for strong RTH close below demand, opening-volume confirmation, and hold/retest below the zone.",Developing movement watch,eligible_pre_grade,8.492,A,Strong 1:2.5–1:3.99,rr-strong,T1 1:3.84 (Strong 1:2.5–1:3.99); range 1:3.84–1:4.27,True,Final / Actionable,Ready: wait for 5M trigger,Puts: 5M close below demand; hold/retest below zone; volume expands on break or continuation; below 9EMA/VWAP; lower-low or lower-high structure
Future,IONQ,48.84,Supply Zone Rejection,supply_reject,Supply Rejection — Puts,Puts,Bearish,short,1D,DBD,supply,51.88,49.82,51.88,49.82,51.88,2.01,one_test,One successful retest (1 tests),1,-1.05,Moderate,1.11,2.03,Average,6.66,"1D demand @ 42.56 (RR 2.07, fresh, tests 0, quality 14.6)",2.07,2.07,14.62,42.56,,1:2.07–1:3.81,"T1: 1D demand @ 42.56 (RR 2.07, fresh, tests 0, quality 14.6) | T2: 1D demand @ 42.09 (RR 2.22, multiple_tests, tests 2, quality 7.7) | T3: 1D demand @ 41.42 (RR 2.44, multiple_tests, tests 8, quality -999.0, soft obstacle: 4plus_tests) | T4: 1D demand @ 37.25 (RR 3.81, fresh, tests 0, quality 13.8)","1D demand @ 42.56 (RR 2.07, fresh, tests 0, quality 14.6)",2.07,fresh,0.0,hard_target,"1D demand @ 42.09 (RR 2.22, multiple_tests, tests 2, quality 7.7)",2.22,multiple_tests,2.0,hard_target,"1D demand @ 41.42 (RR 2.44, multiple_tests, tests 8, quality -999.0, soft obstacle: 4plus_tests)",2.44,multiple_tests,8.0,soft_obstacle,3,,t1_nearest_unbroken_opposing_zone,B+,1,1D,1D supply 49.82-51.88 DBD,1D,38.0,42.56,1D,below_price,12.86,49.82,51.88,1D,above_price,2.01,between_nearest_demand_and_supply,2026-01-06T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-06 08:00 AM EST,48.67,0.17,0.349,Flat / no meaningful gap,flat,Bearish,-0.812,directional,below_9ema,above_vwap,48.93,48.629,2.17,high_volume,volume_expansion_with_direction,Premarket,2026-01-06T08:00:00-05:00,preopen,no_meaningful_gap,Supply Rejection Watch,rejecting_from_supply,"Supply history: rejects 22%, breaks 44% (9 tests)",-4.44,71.6,"structure mixed; rejecting from supply; volume expansion; Supply history: rejects 22%, breaks 44% (9 tests)","Watch for failure to close above supply, upper-wick/absorption behavior, then bearish follow-through away from the zone.",Priority movement watch,rejected_low_rr_to_nearest_opposing_zone,7.156,B+,Acceptable 1:2.0–1:2.49,rr-acceptable,T1 1:2.07 (Acceptable 1:2.0–1:2.49); range 1:2.07–1:2.44,False,Developing Scenario,Blocked: nearest zone limits R:R,Puts: supply test; rejection candle; lose/hold below 9EMA and VWAP; bearish continuation/DBD; downside volume response; market context weakening
Future,QQQ,619.42,Supply Zone Rejection,supply_reject,Supply Rejection — Puts,Puts,Bearish,short,1D,RBD,supply,637.01,632.08,637.01,632.08,637.01,2.04,fresh,Fresh / untested (0 tests),0,-1.59,Strong,1.08,4.23,Average,9.17,"1D demand @ 609.80 (RR 0.55, fresh, tests 0, quality 13.9)",0.55,0.55,13.89,609.8,,1:0.55–1:3.13,"T1: 1D demand @ 609.80 (RR 0.55, fresh, tests 0, quality 13.9) | T2: 1D demand @ 586.66 (RR 1.86, multiple_tests, tests 3, quality 6.3) | T3: 1D demand @ 570.07 (RR 2.81, fresh, tests 0, quality 13.9) | T4: 1D demand @ 564.35 (RR 3.13, one_test, tests 1, quality 11.3)","1D demand @ 609.80 (RR 0.55, fresh, tests 0, quality 13.9)",0.55,fresh,0.0,hard_target,"1D demand @ 586.66 (RR 1.86, multiple_tests, tests 3, quality 6.3)",1.86,multiple_tests,3.0,hard_target,"1D demand @ 570.07 (RR 2.81, fresh, tests 0, quality 13.9)",2.81,fresh,0.0,hard_target,3,,t1_nearest_unbroken_opposing_zone,B+,2,1D,1D supply 632.08-635.82 RBD; 1D supply 635.59-637.01 RBD,1D,606.92,609.8,1D,below_price,1.55,619.43,622.18,1D,above_price,0.0,between_nearest_demand_and_supply,2026-01-06T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-06 08:00 AM EST,617.95,1.47,0.238,Flat / no meaningful gap,flat,Sideways,0.3,grinding,above_9ema,above_vwap,618.055,617.72,2.26,high_volume,volume_expansion_with_direction,Premarket,2026-01-06T08:00:00-05:00,preopen,no_meaningful_gap,Supply Rejection Watch,below_supply_no_trigger,"Supply history: rejects 25%, breaks 50% (4 tests)",-5.0,57.0,"structure mixed; volume expansion; Supply history: rejects 25%, breaks 50% (4 tests)","Watch for failure to close above supply, upper-wick/absorption behavior, then bearish follow-through away from the zone.",Developing movement watch,rejected_low_rr_to_nearest_opposing_zone,7.469,B+,Poor <1:1.5,rr-poor,T1 1:0.55 (Poor <1:1.5); range 1:0.55–1:2.81,False,Developing Scenario,Blocked: nearest zone limits R:R,Puts: supply test; rejection candle; lose/hold below 9EMA and VWAP; bearish continuation/DBD; downside volume response; market context weakening
Future,COST,875.0,Supply Zone Rejection,supply_reject,Supply Rejection — Puts,Puts,Bearish,short,1D,DBD,supply,905.89,894.68,905.89,894.68,905.89,2.25,fresh,Fresh / untested (0 tests),0,-0.49,Weak,0.99,2.33,Average,7.48,"1D demand @ 861.14 (RR 0.45, fresh, tests 0, quality 14.5)",0.45,0.45,14.53,861.14,,1:0.45,"T1: 1D demand @ 861.14 (RR 0.45, fresh, tests 0, quality 14.5)","1D demand @ 861.14 (RR 0.45, fresh, tests 0, quality 14.5)",0.45,fresh,0.0,hard_target,,,,,,,,,,,0,,t1_nearest_unbroken_opposing_zone,B+,1,1D,1D supply 894.68-905.89 DBD,1D,852.5,861.14,1D,below_price,1.58,870.64,877.59,1D,containing_price,0.0,inside_supply,2026-01-06T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-06 08:00 AM EST,875.68,-0.68,-0.078,Flat / no meaningful gap,flat,Sideways,-0.116,sideways,below_9ema,below_vwap,876.805,875.759,3.486,high_volume,high_volume,Premarket,2026-01-06T08:00:00-05:00,preopen,gap_into_supply,Supply Rejection Watch,below_supply_no_trigger,"Supply history: rejects 20%, breaks 60% (5 tests)",-8.0,47.0,"structure mixed; gap into supply; Supply history: rejects 20%, breaks 60% (5 tests)","Watch for failure to close above supply, upper-wick/absorption behavior, then bearish follow-through away from the zone.",Research / monitor only,rejected_low_rr_to_nearest_opposing_zone,6.665,B+,Poor <1:1.5,rr-poor,T1 1:0.45 (Poor <1:1.5); range 1:0.45–1:0.45,False,Developing Scenario,Blocked: nearest zone limits R:R,Puts: supply test; rejection candle; lose/hold below 9EMA and VWAP; bearish continuation/DBD; downside volume response; market context weakening
Future,CRWD,456.7,Demand Zone Test / Hold,demand_hold,Demand Reversal / Hold — Calls,Calls,Bullish,long,1D,RBR,demand,444.98,434.8,434.8,444.98,434.8,2.57,fresh,Fresh / untested (0 tests),0,0.04,Weak,1.15,2.78,Average,7.69,"1D supply @ 475.63 (RR 0.86, fresh, tests 0, quality 13.2)",0.86,0.86,13.17,475.63,,1:0.86–1:3.34,"T1: 1D supply @ 475.63 (RR 0.86, fresh, tests 0, quality 13.2) | T2: 1D supply @ 486.48 (RR 1.36, one_test, tests 1, quality 10.7) | T3: 1D supply @ 504.78 (RR 2.20, fresh, tests 0, quality 13.8) | T4: 1D supply @ 513.37 (RR 2.59, fresh, tests 0, quality 14.7) | T5: 1D supply @ 529.78 (RR 3.34, multiple_tests, tests 2, quality 7.5)","1D supply @ 475.63 (RR 0.86, fresh, tests 0, quality 13.2)",0.86,fresh,0.0,hard_target,"1D supply @ 486.48 (RR 1.36, one_test, tests 1, quality 10.7)",1.36,one_test,1.0,hard_target,"1D supply @ 504.78 (RR 2.20, fresh, tests 0, quality 13.8)",2.2,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,B+,2,1D,1D demand 434.80-444.98 RBR; 1D demand 435.00-436.10 RBR,1D,434.8,444.98,1D,below_price,2.57,475.63,478.12,1D,above_price,4.14,between_nearest_demand_and_supply,2026-01-06T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-06 08:00 AM EST,456.58,0.12,0.026,Flat / no meaningful gap,flat,Sideways,-0.02,sideways,below_9ema,above_vwap,456.802,456.342,2.968,high_volume,high_volume,Premarket,2026-01-06T08:00:00-05:00,preopen,no_meaningful_gap,Demand Hold/Reversal Watch,above_demand_no_trigger,"Demand history: holds 14%, breaks 71% (7 tests)",-11.43,38.6,"structure mixed; Demand history: holds 14%, breaks 71% (7 tests)","Watch for demand tap, absorption or lower-wick rejection, reclaim of demand top, then bullish follow-through.",Research / monitor only,rejected_low_rr_to_nearest_opposing_zone,7.232,B+,Poor <1:1.5,rr-poor,T1 1:0.86 (Poor <1:1.5); range 1:0.86–1:2.20,False,Developing Scenario,Blocked: nearest zone limits R:R,Calls: demand test; selling volume fades or stabilizes into zone; reversal candle; reclaim/hold 9EMA and VWAP; bullish continuation/RBR; market context improving
Future,AVGO,343.81,Supply Zone Breakout,supply_break,Supply Breakout / Continuation — Calls,Calls,Bullish,long,1D,RBD,supply,352.68,349.85,352.68,352.68,349.85,2.58,multiple_tests,Multiple retests (2 tests),2,-0.31,Weak,0.36,30.25,Weak,4.17,"1D supply @ 404.82 (RR 21.56, fresh, tests 0, quality 18.0)",6.0,21.56,18.02,404.82,,1:21.56,"T1: 1D supply @ 404.82 (RR 21.56, fresh, tests 0, quality 18.0)","1D supply @ 404.82 (RR 21.56, fresh, tests 0, quality 18.0)",21.56,fresh,0.0,hard_target,,,,,,,,,,,0,,t1_nearest_unbroken_opposing_zone,B+,1,1D,1D supply 349.85-352.68 RBD,1D,324.61,330.12,1D,below_price,3.98,349.85,352.68,1D,above_price,1.76,between_nearest_demand_and_supply,2026-01-06T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-06 08:00 AM EST,343.36,0.45,0.131,Flat / no meaningful gap,flat,Bullish,0.56,grinding,above_9ema,above_vwap,343.21,343.19,2.682,high_volume,high_volume,Premarket,2026-01-06T08:00:00-05:00,preopen,no_meaningful_gap,Supply Breakout Watch,approaching_supply_grinding,"Supply history: rejects 30%, breaks 40% (10 tests)",2.0,58.0,"structure mixed; approaching supply grinding; Supply history: rejects 30%, breaks 40% (10 tests)","Watch for a strong RTH close above supply, opening-volume confirmation, and hold/retest above the zone.",Developing movement watch,rejected_2_tests_without_confluence_or_quality,6.934,B+,Excellent 1:4.0+,rr-excellent,T1 1:21.56 (Excellent 1:4.0+); range 1:21.56–1:21.56,False,Developing Scenario,Future scenario,Calls: 5M close above supply; hold/retest above zone; volume expands on break or continuation; above 9EMA/VWAP; higher-high or higher-low structure
Future,SNOW,224.44,Demand Zone Test / Hold,demand_hold,Demand Reversal / Hold — Calls,Calls,Bullish,long,1D,DBR,demand,217.96,211.91,211.91,217.96,211.91,2.89,multiple_tests,Multiple retests (3 tests),3,0.61,Weak,0.75,4.97,Weak,5.36,"1D supply @ 269.82 (RR 3.62, fresh, tests 0, quality 15.3)",3.62,3.62,15.31,269.82,,1:3.62–1:4.21,"T1: 1D supply @ 269.82 (RR 3.62, fresh, tests 0, quality 15.3) | T2: 1D supply @ 277.14 (RR 4.21, fresh, tests 0, quality 14.5)","1D supply @ 269.82 (RR 3.62, fresh, tests 0, quality 15.3)",3.62,fresh,0.0,hard_target,"1D supply @ 277.14 (RR 4.21, fresh, tests 0, quality 14.5)",4.21,fresh,0.0,hard_target,,,,,,1,,t1_nearest_unbroken_opposing_zone,B+,2,1D,1D demand 211.91-216.92 DBR; 1D demand 214.30-217.96 DBR,1D,215.05,222.7,1D,below_price,0.78,224.3,226.18,1D,containing_price,0.0,inside_supply,2026-01-06T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-06 08:00 AM EST,224.37,0.07,0.031,Flat / no meaningful gap,flat,Sideways,-0.213,sideways,below_9ema,below_vwap,224.825,224.694,3.731,high_volume,high_volume,Premarket,2026-01-06T08:00:00-05:00,preopen,gap_into_supply,Demand Hold/Reversal Watch,above_demand_no_trigger,"Demand history: holds 50%, breaks 50% (4 tests)",0.0,55.0,"structure mixed; gap into supply; Demand history: holds 50%, breaks 50% (4 tests)","Watch for demand tap, absorption or lower-wick rejection, reclaim of demand top, then bullish follow-through.",Developing movement watch,research_only_3_tests,7.051,B+,Strong 1:2.5–1:3.99,rr-strong,T1 1:3.62 (Strong 1:2.5–1:3.99); range 1:3.62–1:4.21,False,Developing Scenario,Future scenario,Calls: demand test; selling volume fades or stabilizes into zone; reversal candle; reclaim/hold 9EMA and VWAP; bullish continuation/RBR; market context improving
Future,NVDA,189.56,Demand Zone Test / Hold,demand_hold,Demand Reversal / Hold — Calls,Calls,Bullish,long,1D,RBR,demand,183.92,182.35,182.35,183.92,182.35,2.98,fresh,Fresh / untested (0 tests),0,1.16,Moderate,0.92,27.13,Average,8.08,"1D supply @ 193.80 (RR 0.59, one_test, tests 1, quality 11.1)",0.59,0.59,11.06,193.8,,1:0.59–1:2.40,"T1: 1D supply @ 193.80 (RR 0.59, one_test, tests 1, quality 11.1) | T2: 1D supply @ 195.11 (RR 0.77, multiple_tests, tests 2, quality 7.2) | T3: 1D supply @ 206.88 (RR 2.40, fresh, tests 0, quality 14.5)","1D supply @ 193.80 (RR 0.59, one_test, tests 1, quality 11.1)",0.59,one_test,1.0,hard_target,"1D supply @ 195.11 (RR 0.77, multiple_tests, tests 2, quality 7.2)",0.77,multiple_tests,2.0,hard_target,"1D supply @ 206.88 (RR 2.40, fresh, tests 0, quality 14.5)",2.4,fresh,0.0,hard_target,2,,t1_nearest_unbroken_opposing_zone,B+,1,1D,1D demand 182.35-183.92 RBR,1D,182.35,183.92,1D,below_price,2.98,187.54,192.93,1D,containing_price,0.0,inside_supply,2026-01-06T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-06 08:00 AM EST,188.11,1.45,0.771,Gap up,small_gap,Bullish,1.597,directional,above_9ema,above_vwap,187.684,187.934,1.733,elevated_volume,volume_expansion_with_direction,Premarket,2026-01-06T08:00:00-05:00,preopen,gap_into_supply,Demand Hold/Reversal Watch,bouncing_from_demand,"Demand history: holds 22%, breaks 44% (9 tests)",-4.44,76.6,"structure mixed; bouncing from demand; volume expansion; gap into supply; gap up 0.77%; Demand history: holds 22%, breaks 44% (9 tests)","Watch for demand tap, absorption or lower-wick rejection, reclaim of demand top, then bullish follow-through.",Priority movement watch,rejected_low_rr_to_nearest_opposing_zone,6.826,B+,Poor <1:1.5,rr-poor,T1 1:0.59 (Poor <1:1.5); range 1:0.59–1:2.40,False,Developing Scenario,Blocked: nearest zone limits R:R,Calls: demand test; selling volume fades or stabilizes into zone; reversal candle; reclaim/hold 9EMA and VWAP; bullish continuation/RBR; market context improving
Future,RBLX,80.0,Supply Zone Breakout,supply_break,Supply Breakout / Continuation — Calls,Calls,Bullish,long,1D,RBD,supply,82.56,81.68,82.56,82.56,81.68,3.2,multiple_tests,Multiple retests (2 tests),2,-0.28,Weak,0.77,5.62,Weak,4.55,"1D supply @ 87.18 (RR 8.16, one_test, tests 1, quality 10.0)",6.0,8.16,9.97,87.18,,1:8.16–1:58.52,"T1: 1D supply @ 87.18 (RR 8.16, one_test, tests 1, quality 10.0) | T2: 1D supply @ 94.19 (RR 16.13, fresh, tests 0, quality 14.6) | T3: 1D supply @ 100.47 (RR 23.26, fresh, tests 0, quality 14.2) | T4: 1D supply @ 104.34 (RR 27.66, fresh, tests 0, quality 14.5) | T5: 1D supply @ 131.50 (RR 58.52, fresh, tests 0, quality 19.9)","1D supply @ 87.18 (RR 8.16, one_test, tests 1, quality 10.0)",8.16,one_test,1.0,hard_target,"1D supply @ 94.19 (RR 16.13, fresh, tests 0, quality 14.6)",16.13,fresh,0.0,hard_target,"1D supply @ 100.47 (RR 23.26, fresh, tests 0, quality 14.2)",23.26,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,B+,1,1D,1D supply 81.68-82.56 RBD,1D,,,,,,81.68,82.56,1D,above_price,2.1,zone_context_mixed,2026-01-06T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-06 08:00 AM EST,81.055,-1.055,-1.302,Gap down,small_gap,Bearish,-2.57,impulsive,below_9ema,below_vwap,81.404,81.046,3.806,high_volume,absorption_possible,Premarket,2026-01-06T08:00:00-05:00,preopen,gap_between_zones,Supply Breakout Watch,rejecting_from_supply,"Supply history: rejects 50%, breaks 50% (8 tests)",0.0,72.0,"structure mixed; rejecting from supply; possible absorption; gap down -1.30%; Supply history: rejects 50%, breaks 50% (8 tests)","Watch for a strong RTH close above supply, opening-volume confirmation, and hold/retest above the zone.",Priority movement watch,rejected_2_tests_without_confluence_or_quality,6.961,B+,Excellent 1:4.0+,rr-excellent,T1 1:8.16 (Excellent 1:4.0+); range 1:8.16–1:23.26,False,Developing Scenario,Future scenario,Calls: 5M close above supply; hold/retest above zone; volume expands on break or continuation; above 9EMA/VWAP; higher-high or higher-low structure
Future,NVDA,189.56,Supply Zone Breakout,supply_break,Supply Breakout / Continuation — Calls,Calls,Bullish,long,1D,DBD,supply,195.89,193.8,195.89,195.89,193.8,3.34,one_test,One successful retest (1 tests),1,-1.19,Moderate,1.12,2.18,Average,6.81,"1D supply @ 195.11 (RR 2.66, multiple_tests, tests 2, quality 7.2)",2.66,2.66,7.16,195.11,,1:2.66–1:8.29,"T1: 1D supply @ 195.11 (RR 2.66, multiple_tests, tests 2, quality 7.2) | T2: 1D supply @ 206.88 (RR 8.29, fresh, tests 0, quality 14.5)","1D supply @ 195.11 (RR 2.66, multiple_tests, tests 2, quality 7.2)",2.66,multiple_tests,2.0,hard_target,"1D supply @ 206.88 (RR 8.29, fresh, tests 0, quality 14.5)",8.29,fresh,0.0,hard_target,,,,,,1,,t1_nearest_unbroken_opposing_zone,B+,1,1D,1D supply 193.80-195.89 DBD,1D,182.35,183.92,1D,below_price,2.98,187.54,192.93,1D,containing_price,0.0,inside_supply,2026-01-06T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-06 08:00 AM EST,188.11,1.45,0.771,Gap up,small_gap,Bullish,1.597,directional,above_9ema,above_vwap,187.684,187.934,1.733,elevated_volume,volume_expansion_with_direction,Premarket,2026-01-06T08:00:00-05:00,preopen,gap_into_supply,Supply Breakout Watch,approaching_supply_with_strength,"Supply history: rejects 29%, breaks 43% (7 tests)",2.86,83.9,"structure mixed; approaching supply with strength; volume expansion; gap into supply; gap up 0.77%; Supply history: rejects 29%, breaks 43% (7 tests)","Watch for a strong RTH close above supply, opening-volume confirmation, and hold/retest above the zone.",Priority movement watch,rejected_grade_below_final_min,6.847,B+,Strong 1:2.5–1:3.99,rr-strong,T1 1:2.66 (Strong 1:2.5–1:3.99); range 1:2.66–1:8.29,False,Developing Scenario,Future scenario,Calls: 5M close above supply; hold/retest above zone; volume expands on break or continuation; above 9EMA/VWAP; higher-high or higher-low structure
